 	Mean1	Mean2	Mean3	Mean4	Mean5	Mean6	Mean7	Mean8	Mean9	Mean10	Mean11	Mean12	Mean13	Mean14	Mean15	Mean16	Mean17	Mean18	Mean19	Mean20	Mean21	Mean22	Mean23	Mean24	Mean25	Mean26	Mean27	Mean28	Mean29	Mean30	Mean31	Mean32	Mean33	Mean34	Mean35	Mean36	Mean37	Mean38	Mean39	Mean40	Mean41	Mean42	Mean43	Mean44	Mean45	Mean46	Mean47	Mean48	Mean49	Mean50	Mean51	Mean52	Mean53	Mean54	Mean55	Mean56	Mean57	Mean58	Mean59	Mean60	Mean61	Mean62	Mean63	Mean64	Mean65	Mean66	Mean67	Mean68	Mean69	Mean70	Mean71	Mean72	Mean73	Mean74	Mean75	Mean76	Mean77	Mean78	Mean79	Mean80	Mean81	Mean82	Mean83	Mean84	Mean85	Mean86	Mean87	Mean88	Mean89	Mean90	Mean91	Mean92	Mean93	Mean94	Mean95	Mean96	Mean97	Mean98	Mean99	Mean100	Mean101	Mean102	Mean103	Mean104	Mean105
1228	268.141	253.015	336.517	332.272	663.492	517.013	286.704	573.409	855.735	503.927	1284.020	254.933	278.691	411.118	272.338	329.988	331.367	398.975	671.200	1781.771	738.909	290.393	687.903	463.802	288.993	683.038	529.478	344.626	563.466	757.418	1081.144	971.565	680.090	415.904	848.902	465.644	1134.258	835.304	1100.755	985.820	962.808	479.678	3448.516	1010.229	792.833	424.678	1237.238	547.260	843.301	623.697	884.075	476.193	987.682	428.620	438.716	423.025	478.611	1027.804	1033.843	901.781	1452.643	572.249	548.294	397.821	369.571	406.627	660.212	333.004	1477.432	562.639	1014.886	1856.499	590.351	566.927	833.881	1267.072	565.202	1111.103	1899.747	1364.299	351.309	806.083	610.587	357.041	873.410	416.179	1195.563	276.156	389.475	245.939	756.484	451.908	1051.573	2202.459	935.898	669.435	1331.124	1258.576	228.829	378.046	1380.847	365.450	427.786	361.484	498.730
1229	245.414	250.119	330.540	298.888	534.363	577.342	263.270	509.566	806.602	494.641	1219.832	249.758	278.283	443.147	249.445	375.104	306.334	317.734	682.200	1632.769	760.550	283.385	781.783	535.980	264.963	657.891	485.034	342.313	507.029	766.878	1057.343	954.794	628.145	444.303	896.795	397.923	1213.850	792.342	1030.436	983.461	898.002	482.894	3526.136	1005.172	924.747	429.910	1219.710	476.171	904.930	695.160	957.351	524.667	974.455	518.933	465.422	435.854	469.250	1005.758	1044.294	827.108	1766.093	598.938	595.496	468.802	309.386	390.486	711.463	338.405	1510.625	491.712	962.089	1688.713	589.914	525.435	783.231	1228.341	530.484	1207.729	1876.239	1387.565	394.347	788.737	589.505	348.477	919.466	444.800	1113.378	261.176	397.872	253.694	771.499	454.723	977.730	2062.231	922.417	713.977	1251.830	1359.715	231.839	335.631	1421.557	345.337	420.800	370.818	494.911
1230	244.682	230.858	354.139	317.737	615.874	549.021	285.307	521.489	763.045	500.003	1228.174	251.581	284.311	413.555	262.447	354.519	299.915	358.354	708.100	1715.004	743.979	276.424	807.013	488.437	283.127	662.244	506.473	347.508	505.180	736.317	987.866	952.161	619.664	396.054	873.910	464.736	1263.390	923.648	1064.664	965.446	1003.852	493.282	3483.073	1029.361	853.613	438.363	1163.869	554.855	913.895	656.508	983.079	544.772	960.870	465.776	442.774	476.538	502.291	997.413	1090.101	927.025	1541.640	541.945	572.849	400.576	355.473	403.352	689.767	353.969	1547.333	567.503	984.549	1679.489	574.769	549.585	854.899	1297.430	545.757	1174.642	1852.743	1400.912	425.484	823.652	547.936	349.853	837.145	423.035	1159.998	258.547	381.275	246.039	832.203	442.113	1090.534	2272.347	897.306	608.959	1149.384	1178.397	221.571	345.915	1335.509	338.833	443.682	363.335	497.739
1231	253.664	250.372	312.172	285.864	558.519	510.481	272.985	582.100	840.184	486.785	1088.742	243.269	273.930	373.518	259.607	350.741	332.220	392.775	654.336	1711.698	694.692	282.622	749.187	513.936	304.685	669.988	489.288	313.003	502.755	760.401	1056.951	891.908	696.429	396.547	857.137	447.416	1234.394	759.559	1108.878	894.655	970.587	464.652	3438.101	942.896	958.142	419.825	1137.832	500.958	864.077	661.448	993.122	525.730	898.701	449.230	440.593	469.809	459.902	994.413	987.899	946.253	1638.293	589.397	589.473	353.926	370.103	436.424	680.049	336.465	1513.357	541.236	954.853	1763.175	601.805	544.784	821.498	1345.637	522.924	1170.769	1854.394	1290.349	363.823	786.150	611.010	373.468	812.572	468.891	1188.720	250.256	364.285	245.844	841.430	421.291	1030.695	2266.826	908.149	744.414	1317.920	1267.221	229.030	379.165	1360.017	363.751	403.541	348.820	491.202
1232	260.595	234.404	283.291	286.028	607.304	512.657	292.644	485.737	807.674	463.629	1244.665	254.719	264.187	442.532	243.094	330.582	322.882	358.408	721.315	1700.400	743.989	299.501	740.575	468.418	287.739	682.391	502.392	348.462	513.234	695.702	965.346	890.191	723.574	374.835	785.000	413.621	1127.203	929.352	1196.357	918.013	938.216	445.990	3480.211	1003.132	938.589	390.973	1098.104	485.523	1016.699	659.000	896.833	533.883	965.851	453.799	369.634	462.784	465.986	1019.579	1047.373	881.907	1560.675	584.966	576.067	386.781	380.393	478.645	718.922	355.811	1554.690	584.097	994.483	1542.322	594.997	598.671	814.614	1207.969	574.300	1115.181	1741.707	1335.552	378.046	784.804	620.161	352.135	803.882	406.302	1125.687	246.060	433.422	251.121	861.501	445.834	1119.380	2090.042	890.153	810.038	1295.279	1191.982	226.442	377.426	1391.368	351.231	385.187	338.211	515.893
1233	253.553	240.395	327.050	321.607	608.277	553.943	267.311	518.975	763.632	506.624	1219.848	255.274	287.957	408.084	266.199	390.037	355.866	363.832	652.961	1720.592	696.182	289.849	777.685	471.730	265.138	627.621	484.870	376.835	572.426	694.354	1080.056	900.074	639.617	423.588	813.577	453.202	1347.870	791.696	1107.755	994.639	1008.181	463.647	3450.115	981.376	858.963	407.227	1187.023	479.276	980.171	669.908	961.257	525.184	901.320	476.534	485.323	498.730	447.937	990.218	1060.931	1020.627	1512.318	609.149	583.617	409.759	366.799	377.956	689.191	332.566	1563.107	506.748	1112.279	1708.161	551.281	504.347	909.049	1229.669	532.002	1109.895	1742.861	1339.093	411.775	698.387	519.106	367.181	781.468	427.969	1134.091	251.561	409.910	260.051	781.777	411.329	1118.983	2159.044	843.266	673.867	1196.749	1290.906	226.652	351.097	1438.105	351.805	464.916	359.011	512.452
1234	241.313	245.757	299.510	308.248	686.376	536.843	279.115	504.244	793.621	498.641	1230.563	244.907	276.185	406.495	250.914	375.709	311.539	371.557	742.853	1637.088	753.821	273.462	716.212	517.569	289.149	686.754	466.000	334.656	555.468	737.217	1092.574	898.825	603.485	446.726	850.442	455.884	1162.146	796.217	1131.914	944.799	978.812	494.751	3339.636	956.592	882.652	403.515	1164.598	477.155	1025.475	657.622	1004.345	496.823	884.135	442.956	492.610	419.653	500.725	943.771	941.915	924.031	1523.055	572.620	588.658	393.878	356.974	469.591	692.361	352.407	1544.862	546.533	1000.093	1679.526	520.593	538.619	816.331	1204.876	544.556	1129.472	1862.398	1405.923	379.958	820.109	608.581	358.518	780.305	369.037	1134.883	255.373	406.294	247.528	829.215	411.016	1083.064	2263.253	1018.257	660.603	1299.443	1225.239	233.740	368.715	1310.939	366.720	386.252	354.491	482.168
1235	248.187	256.234	295.079	289.274	549.976	565.519	280.250	481.705	805.145	508.782	1224.673	251.454	289.449	408.358	272.614	383.232	346.728	341.809	651.737	1747.879	737.259	281.587	704.313	528.198	270.310	660.266	534.061	377.733	630.169	767.327	1084.604	890.525	682.620	421.281	854.337	455.441	1232.894	829.538	1130.317	958.871	1044.059	483.505	3337.453	1006.980	880.039	407.467	1187.209	486.007	1069.122	733.736	895.373	540.166	848.347	508.398	426.914	412.006	420.725	1005.000	957.800	939.235	1469.650	589.915	538.901	407.266	344.295	435.257	655.716	338.035	1552.838	580.746	1041.235	1697.473	567.145	543.264	852.904	1146.776	545.148	1111.929	1730.405	1444.625	372.163	775.933	521.440	347.679	901.530	435.887	1109.641	250.508	389.573	241.833	890.013	403.461	958.843	2098.986	892.840	703.362	1413.511	1410.430	244.876	322.464	1349.002	372.161	387.543	322.947	460.609
1236	268.131	242.931	292.702	279.773	663.841	558.308	288.202	520.552	760.799	462.577	1253.995	246.841	271.904	448.805	255.976	339.530	344.653	338.400	666.077	1587.538	695.350	253.382	760.371	497.511	303.854	613.645	480.986	343.203	509.050	764.931	1067.778	874.150	654.926	434.738	831.978	406.323	1200.016	825.018	1054.962	869.175	961.508	487.561	3571.696	996.644	874.251	394.358	1173.248	455.534	892.566	652.462	970.006	464.036	882.710	478.659	424.243	459.530	493.297	1022.050	1010.204	925.522	1476.801	610.429	556.172	454.580	361.431	400.892	762.265	365.007	1509.065	574.078	1016.112	1565.509	617.900	603.700	837.997	1215.318	512.016	1097.840	1756.040	1351.046	385.609	803.245	571.423	384.429	826.062	456.473	1172.487	248.730	374.564	243.908	763.721	418.064	1054.924	2203.600	822.776	638.249	1208.601	1165.000	227.305	370.378	1387.158	321.998	434.366	358.742	477.686
1237	248.042	245.360	292.679	323.558	635.245	585.428	279.843	553.950	752.476	526.727	1267.121	241.047	269.294	411.410	246.831	371.393	306.316	378.660	601.762	1788.585	762.277	263.805	695.526	494.930	269.077	724.058	466.625	348.554	533.746	719.786	1093.112	888.065	677.519	369.246	802.031	414.923	1193.740	843.594	976.983	926.843	993.230	477.497	3526.158	970.648	868.319	425.570	1193.998	503.977	830.007	644.349	903.433	546.480	882.509	487.189	445.625	470.614	517.603	1014.341	1014.947	801.210	1599.524	585.167	593.007	405.211	372.850	382.509	688.476	343.339	1401.688	538.912	985.626	1699.976	653.568	505.728	780.998	1249.354	519.967	1071.645	1853.439	1298.731	349.423	742.591	558.676	342.524	889.657	429.695	1122.235	283.926	410.872	243.882	770.375	450.804	1056.947	2141.645	918.481	784.878	1110.458	1243.255	222.392	382.409	1263.684	348.819	377.163	360.351	529.423
1238	259.422	240.939	326.646	322.682	670.540	632.945	286.466	533.119	748.479	478.977	1231.442	254.167	289.255	400.169	244.333	391.532	336.982	357.352	597.542	1677.372	717.018	280.439	734.734	465.863	268.649	655.138	466.446	304.918	506.908	705.298	1100.603	879.684	633.156	370.170	795.879	424.420	1162.087	824.980	1082.906	974.281	937.468	492.097	3344.178	943.517	883.623	414.402	1140.317	511.428	959.902	615.202	990.370	484.000	959.482	501.959	439.269	486.885	533.694	1040.231	1072.241	911.540	1436.698	551.612	562.729	398.436	377.614	459.805	705.159	344.623	1487.970	554.619	1090.496	1727.041	589.248	582.058	726.591	1250.322	531.414	1092.567	1776.561	1223.005	441.507	753.077	581.426	363.112	957.191	455.088	1085.941	281.234	371.294	240.197	834.754	445.835	1037.928	2114.808	948.628	706.229	1225.365	1422.200	243.770	397.912	1327.469	338.214	413.637	378.759	438.763
1239	248.527	240.753	321.748	306.423	597.237	555.624	270.249	590.315	773.596	492.937	1194.419	234.972	261.787	379.219	284.007	395.297	330.301	353.242	644.707	1670.140	698.202	264.229	744.403	504.319	265.054	683.666	522.254	340.203	570.068	681.539	1103.803	829.045	699.698	414.739	845.148	457.531	1187.766	897.819	1112.264	968.778	1002.966	447.520	3497.708	1011.453	859.411	409.320	1101.217	457.899	874.049	683.299	1009.452	574.235	880.250	506.776	431.077	438.643	452.434	986.264	1041.911	878.682	1637.604	577.962	573.144	394.643	333.525	477.231	638.028	319.258	1388.521	548.881	1021.630	1812.737	596.507	535.079	836.401	1154.630	541.060	1104.414	1902.227	1271.616	391.995	809.375	556.841	345.676	903.073	413.975	1085.954	273.595	371.128	242.110	794.797	448.707	1106.780	2186.370	841.745	643.516	1195.988	1295.812	223.288	414.126	1401.480	354.065	350.245	350.376	468.855
1240	236.774	273.008	314.623	293.597	617.696	537.546	282.200	508.347	923.443	503.486	1220.018	238.416	269.475	426.884	253.638	373.627	318.178	355.863	630.492	1581.596	701.155	263.225	722.002	510.179	273.431	694.759	505.026	349.849	528.462	720.283	1102.260	851.661	688.814	420.495	836.739	452.141	1218.587	811.798	1069.971	1004.616	967.311	477.191	3624.747	1034.778	897.288	405.083	1114.257	450.668	897.580	713.024	874.173	538.998	915.926	467.728	451.166	424.090	553.699	1079.173	1024.414	977.321	1520.122	569.609	555.472	462.719	358.159	450.643	748.030	333.566	1363.558	522.067	920.238	1671.711	616.955	568.196	895.122	1240.576	507.895	1075.843	1957.026	1301.629	398.788	744.089	560.617	359.331	826.245	412.895	1097.698	240.885	408.578	224.070	886.532	422.262	1140.948	2109.807	931.355	814.348	1412.573	1230.470	232.301	342.388	1399.820	324.805	411.817	336.468	516.054
1241	246.677	240.753	357.507	302.263	697.261	517.030	271.558	503.352	797.741	494.405	1257.419	241.697	257.881	409.042	269.811	422.183	307.904	363.791	663.379	1666.540	754.697	311.501	724.043	486.595	278.584	674.073	559.417	339.491	544.124	705.388	1030.127	968.114	675.060	416.050	799.112	395.489	1218.138	731.168	1050.022	929.077	913.613	497.142	3442.557	1051.497	821.469	437.729	1191.143	489.636	980.070	676.130	941.739	529.217	870.244	469.707	449.884	465.359	468.609	1018.644	1032.152	932.173	1417.309	585.149	523.374	387.147	355.965	417.797	675.255	365.775	1552.659	457.074	969.830	1627.464	631.376	583.758	910.102	1280.524	558.440	1083.447	1894.165	1376.904	405.528	771.696	554.681	346.359	772.573	460.350	1100.174	261.503	402.021	254.681	837.547	458.338	1032.647	2321.814	872.676	805.968	1323.678	1211.724	224.561	373.317	1340.418	351.647	421.818	342.189	476.634
1242	261.086	244.138	330.474	282.966	636.992	528.549	264.618	497.281	819.167	486.928	1157.656	251.558	292.111	387.658	255.414	351.389	319.555	394.725	715.358	1629.399	699.748	263.124	675.528	536.948	258.050	687.948	514.283	357.792	524.450	676.847	1135.913	819.283	631.941	387.505	923.383	441.043	1138.181	775.413	1194.547	981.809	884.334	495.330	3398.077	949.798	951.245	433.352	1125.927	476.299	918.636	732.771	1023.790	487.442	917.836	398.110	456.091	482.697	474.605	980.253	950.219	829.920	1467.807	602.758	511.855	390.387	412.581	382.311	708.730	365.515	1340.550	538.429	937.578	1712.900	568.850	615.280	864.869	1132.068	505.158	1058.910	1921.784	1247.374	403.560	709.012	576.525	343.720	789.452	372.062	1108.435	263.738	373.615	238.988	819.430	483.541	1090.504	2181.399	852.308	792.484	1283.164	1170.588	224.005	371.173	1274.998	330.026	406.039	328.923	510.895
1243	256.934	242.119	303.106	299.293	715.089	590.601	260.219	544.073	727.961	459.207	1192.832	268.818	275.128	411.889	269.833	372.505	337.904	386.002	595.880	1613.363	783.681	281.864	701.322	491.435	268.343	647.130	478.809	340.329	491.031	672.928	1019.190	830.087	650.186	407.854	816.442	434.807	1158.409	812.656	1215.218	955.245	956.848	457.682	3373.174	1066.762	845.551	437.239	1189.234	479.493	933.808	606.253	899.670	522.571	880.966	509.306	418.104	492.202	519.301	1001.885	1039.996	961.531	1488.392	611.993	533.546	382.688	369.965	451.817	651.771	330.359	1479.014	514.687	904.805	1768.578	602.292	503.119	750.250	1146.865	572.198	1139.775	1845.715	1322.112	386.070	728.206	541.174	322.186	854.848	407.891	1168.046	270.362	415.628	246.189	825.638	407.033	1030.193	2170.748	919.406	707.794	1194.248	1250.606	211.882	366.873	1311.427	341.667	434.884	354.734	475.307
1244	260.990	253.640	322.699	280.423	683.274	605.758	276.250	481.895	718.270	499.019	1282.812	257.532	281.425	408.177	242.406	401.428	332.526	362.768	626.000	1581.378	703.590	284.103	723.940	448.261	281.414	639.083	480.963	316.418	565.185	706.163	1022.241	785.937	674.209	399.928	793.535	476.285	1111.967	840.181	1060.537	914.204	960.459	470.931	3444.292	1015.254	834.862	467.239	1142.805	491.415	856.234	690.495	954.128	530.861	938.133	497.951	542.071	413.600	522.043	1010.352	1095.177	863.630	1502.392	581.463	564.011	404.950	363.651	443.360	701.522	342.883	1495.438	496.268	1030.964	1718.847	600.033	576.724	907.958	1258.404	510.080	1043.046	1806.413	1301.591	385.382	776.085	606.364	365.816	847.301	391.928	1060.939	255.897	379.782	238.852	865.997	460.515	1009.120	2192.053	919.918	805.655	1192.777	1279.912	230.500	382.987	1264.269	339.573	378.057	329.006	475.280
1245	256.934	242.119	303.106	299.293	715.089	590.601	260.219	544.073	727.961	459.207	1192.832	268.818	275.128	411.889	269.833	372.505	337.904	386.002	595.880	1613.363	783.681	281.864	701.322	491.435	268.343	647.130	478.809	340.329	491.031	672.928	1019.190	830.087	650.186	407.854	816.442	437.100	1158.409	741.403	1033.772	951.869	949.716	457.682	3372.229	958.778	817.992	437.239	1189.234	479.493	933.808	606.253	899.670	522.571	908.636	509.306	418.104	492.202	519.301	1001.885	1039.996	961.531	1488.392	611.993	533.546	382.688	369.965	451.817	651.771	330.359	1479.014	514.687	904.805	1768.578	602.292	503.119	750.250	1146.865	572.198	1139.775	1845.715	1322.112	386.070	728.206	541.174	322.186	854.848	438.167	1168.046	270.362	415.628	246.189	825.638	407.033	992.776	2170.748	919.406	698.197	1246.186	1250.606	211.882	366.873	1311.427	341.667	387.940	354.734	475.307
1246	247.286	234.544	287.007	298.633	738.699	523.281	266.761	471.263	801.660	506.905	1241.163	236.489	276.175	384.039	274.366	371.216	357.013	384.494	630.712	1566.603	637.498	294.983	778.135	450.082	270.123	678.470	465.389	321.804	502.140	766.669	991.241	796.119	654.136	398.861	830.086	481.136	1182.900	830.916	1129.314	854.608	1009.684	471.612	3458.636	935.964	881.825	444.832	1201.095	454.675	1003.094	626.288	960.103	530.378	898.625	490.493	416.726	456.281	465.599	1001.996	1035.642	1091.540	1548.978	602.942	521.520	424.412	392.337	403.756	750.138	349.187	1583.560	555.667	985.331	1695.010	627.429	537.710	762.352	1246.056	529.893	1013.043	1837.678	1288.230	377.284	840.623	566.606	355.032	882.015	426.971	1050.576	247.727	422.789	244.097	810.327	469.463	1008.241	2205.526	876.847	729.812	1255.529	1211.352	220.704	343.326	1344.831	355.722	418.937	361.479	524.061
1247	250.842	249.257	349.043	299.431	642.935	581.163	270.137	495.091	810.975	488.751	1229.016	254.584	283.638	412.385	258.059	405.872	340.209	364.064	701.404	1534.778	716.476	280.625	717.524	472.192	272.800	669.246	464.315	333.474	547.572	710.201	1068.229	790.552	616.529	360.991	802.341	457.102	1195.707	815.497	1061.460	1130.495	915.739	458.315	3299.866	1046.859	899.196	446.614	1253.286	464.627	942.423	647.613	947.520	523.883	888.792	474.610	423.521	512.504	463.153	981.620	961.037	858.191	1603.592	610.914	519.589	407.439	376.349	463.923	700.465	332.925	1487.893	479.994	998.896	1749.383	565.465	557.647	804.899	1171.098	548.148	1048.924	1859.977	1315.584	327.435	756.320	569.619	351.873	884.991	410.872	1105.572	257.369	399.351	246.440	766.519	436.711	966.935	2136.703	922.390	677.359	1352.712	1131.648	247.571	373.303	1285.048	337.290	410.014	358.599	518.362
1248	259.100	240.153	304.748	283.474	644.406	527.054	292.032	522.788	749.883	438.187	1346.399	247.142	268.445	392.890	254.276	414.807	329.697	351.285	625.347	1536.099	718.085	271.798	757.755	467.907	244.657	715.340	481.392	316.656	577.547	666.645	1197.377	878.585	651.823	426.858	824.756	469.033	1125.299	909.291	1191.599	1001.124	916.683	493.330	3304.571	921.912	877.537	446.432	1084.087	468.765	1037.437	686.578	993.450	489.691	922.141	531.208	462.487	461.555	438.692	1004.311	1068.145	969.102	1603.775	621.411	553.479	414.571	358.932	416.478	691.985	356.190	1506.850	544.417	942.359	1734.130	599.025	499.865	788.317	1222.928	502.938	1109.444	1811.698	1321.526	402.333	837.875	557.309	341.150	806.439	415.292	1112.620	245.263	415.098	238.277	769.554	462.236	1101.735	2240.745	937.497	684.710	1308.916	1253.982	229.598	388.501	1338.063	357.518	412.399	342.773	477.166
1249	257.577	240.636	334.089	315.775	635.771	509.301	260.195	526.505	766.905	487.176	1165.808	245.498	271.553	394.179	243.700	379.705	310.993	391.809	679.578	1463.603	725.370	280.807	743.069	447.020	271.317	619.827	468.715	359.039	580.151	636.595	1050.832	864.119	663.484	390.656	932.771	504.546	1205.628	895.293	1137.803	1047.912	969.447	470.790	3348.273	917.179	880.148	424.260	1279.509	472.087	961.734	627.725	941.128	494.864	875.617	487.622	464.000	428.793	469.346	976.965	973.011	926.355	1545.688	547.962	506.656	417.760	388.288	470.946	725.832	343.266	1463.114	519.238	1006.960	1795.342	521.638	506.492	781.378	1265.570	554.547	1032.601	1791.549	1229.186	447.109	745.401	585.857	375.679	719.183	423.002	1091.446	264.897	408.761	254.738	738.357	428.598	1054.485	2254.256	838.069	632.484	1194.418	1232.085	228.518	374.354	1291.003	340.514	367.464	355.056	476.809
